instance,bandit,timeout,unroutedNodes,nVehicles,travelLength,objective
examples/pdptw/pdptw_100/lc104.txt,epsilonGreedyNew,300,0,10,819.908,10819908
examples/pdptw/pdptw_200/LC1_2_1.txt,ucbNew,300,0,22,2943.872,24943872
examples/pdptw/pdptw_200/LC1_2_2.txt,ucbNew,300,0,22,3212.455,25212455
examples/pdptw/pdptw_200/LC1_2_3.txt,ucbNew,300,0,20,3699.51,23699510
examples/pdptw/pdptw_200/LC1_2_4.txt,ucbNew,300,0,19,3228.104,22228104
examples/pdptw/pdptw_200/LC1_2_5.txt,ucbNew,300,0,23,2996.22,25996220
examples/pdptw/pdptw_400/LC1_4_1.txt,ucbNew,300,0,48,8775.588,56775588
examples/pdptw/pdptw_400/LC1_4_2.txt,ucbNew,300,0,53,10820.672,63820672
examples/pdptw/pdptw_400/LC1_4_3.txt,ucbNew,300,10,50,10653.483,10060653483
examples/pdptw/pdptw_400/LC1_4_4.txt,ucbNew,300,0,40,11965.389,51965389
examples/pdptw/pdptw_400/LC1_4_5.txt,ucbNew,300,0,46,8369.449,54369449
examples/pdptw/pdptw_600/LC1_6_1.txt,ucbNew,300,28,143,41046.067,28184046067
examples/pdptw/pdptw_600/LC1_6_2.txt,ucbNew,300,222,54,19478.527,222073478527
examples/pdptw/pdptw_600/LC1_6_3.txt,ucbNew,300,278,35,13138.616,278048138616
examples/pdptw/pdptw_600/LC1_6_4.txt,ucbNew,300,312,27,9922.427,312036922427
examples/pdptw/pdptw_100/lc101.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_600/LC1_6_5.txt,ucbNew,300,10,107,27509.784,10134509784
examples/pdptw/pdptw_100/lc102.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc103.txt,ucbNew,300,0,10,828.089,10828089
examples/pdptw/pdptw_100/lc104.txt,ucbNew,300,0,10,824.802,10824802
examples/pdptw/pdptw_100/lc105.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_200/LC1_2_1.txt,epsilonGreedyNew,300,0,21,2788.524,23788524
examples/pdptw/pdptw_200/LC1_2_2.txt,epsilonGreedyNew,300,0,22,3209.258,25209258
examples/pdptw/pdptw_200/LC1_2_3.txt,epsilonGreedyNew,300,0,20,3308.477,23308477
examples/pdptw/pdptw_200/LC1_2_4.txt,epsilonGreedyNew,300,0,19,3365.2,22365200
examples/pdptw/pdptw_200/LC1_2_5.txt,epsilonGreedyNew,300,0,21,2904.684,23904684
examples/pdptw/pdptw_400/LC1_4_1.txt,epsilonGreedyNew,300,0,47,8210.337,55210337
examples/pdptw/pdptw_400/LC1_4_2.txt,epsilonGreedyNew,300,0,48,9553.21,57553210
examples/pdptw/pdptw_400/LC1_4_3.txt,epsilonGreedyNew,300,0,43,10659.534,53659534
examples/pdptw/pdptw_400/LC1_4_4.txt,epsilonGreedyNew,300,0,39,9546.985,48546985
examples/pdptw/pdptw_400/LC1_4_5.txt,epsilonGreedyNew,300,0,46,9251.536,55251536
examples/pdptw/pdptw_600/LC1_6_1.txt,epsilonGreedyNew,300,0,70,17269.307,87269307
examples/pdptw/pdptw_600/LC1_6_2.txt,epsilonGreedyNew,300,0,71,17698.02,88698020
examples/pdptw/pdptw_600/LC1_6_3.txt,epsilonGreedyNew,300,0,70,19877.447,89877447
examples/pdptw/pdptw_600/LC1_6_4.txt,epsilonGreedyNew,300,0,63,19762.448,82762448
examples/pdptw/pdptw_100/lc101.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_600/LC1_6_5.txt,epsilonGreedyNew,300,0,70,18205.943,88205943
examples/pdptw/pdptw_100/lc102.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc103.txt,epsilonGreedyNew,300,0,10,828.089,10828089
examples/pdptw/pdptw_100/lc104.txt,epsilonGreedyNew,300,0,10,819.908,10819908
examples/pdptw/pdptw_100/lc105.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_200/LC1_2_1.txt,ucbNew,300,0,22,2900.387,24900387
examples/pdptw/pdptw_200/LC1_2_2.txt,ucbNew,300,0,22,3214.867,25214867
examples/pdptw/pdptw_200/LC1_2_3.txt,ucbNew,300,0,20,3295.72,23295720
examples/pdptw/pdptw_200/LC1_2_4.txt,ucbNew,300,0,20,3377.62,23377620
examples/pdptw/pdptw_200/LC1_2_5.txt,ucbNew,300,0,22,3168.941,25168941
examples/pdptw/pdptw_400/LC1_4_1.txt,ucbNew,300,0,50,8967.948,58967948
examples/pdptw/pdptw_400/LC1_4_2.txt,ucbNew,300,0,56,11142.712,67142712
examples/pdptw/pdptw_400/LC1_4_3.txt,ucbNew,300,0,51,10614.192,61614192
examples/pdptw/pdptw_400/LC1_4_4.txt,ucbNew,300,0,40,11740.152,51740152
examples/pdptw/pdptw_400/LC1_4_5.txt,ucbNew,300,0,48,8824.716,56824716
examples/pdptw/pdptw_600/LC1_6_1.txt,ucbNew,300,12,145,42247.512,12187247512
examples/pdptw/pdptw_600/LC1_6_2.txt,ucbNew,300,220,54,19616.877,220073616877
examples/pdptw/pdptw_600/LC1_6_3.txt,ucbNew,300,276,38,13811.687,276051811687
examples/pdptw/pdptw_600/LC1_6_5.txt,ucbNew,300,10,111,29538.503,10140538503
examples/pdptw/pdptw_600/LC1_6_4.txt,ucbNew,300,312,27,9929.021,312036929021
examples/pdptw/pdptw_100/lc101.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc102.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc103.txt,ucbNew,300,0,10,837.437,10837437
examples/pdptw/pdptw_100/lc104.txt,ucbNew,300,0,10,824.802,10824802
examples/pdptw/pdptw_100/lc105.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_200/LC1_2_1.txt,epsilonGreedyNew,300,0,21,2798.462,23798462
examples/pdptw/pdptw_200/LC1_2_2.txt,epsilonGreedyNew,300,0,21,3082.875,24082875
examples/pdptw/pdptw_200/LC1_2_3.txt,epsilonGreedyNew,300,0,20,3408.858,23408858
examples/pdptw/pdptw_200/LC1_2_4.txt,epsilonGreedyNew,300,0,19,3015.834,22015834
examples/pdptw/pdptw_200/LC1_2_5.txt,epsilonGreedyNew,300,0,21,2937.465,23937465
examples/pdptw/pdptw_400/LC1_4_1.txt,epsilonGreedyNew,300,0,44,8033.536,52033536
examples/pdptw/pdptw_400/LC1_4_2.txt,epsilonGreedyNew,300,0,47,8986.693,55986693
examples/pdptw/pdptw_400/LC1_4_3.txt,epsilonGreedyNew,300,0,42,10050.024,52050024
examples/pdptw/pdptw_400/LC1_4_4.txt,epsilonGreedyNew,300,0,38,9076.124,47076124
examples/pdptw/pdptw_400/LC1_4_5.txt,epsilonGreedyNew,300,0,47,8766.16,55766160
examples/pdptw/pdptw_600/LC1_6_1.txt,epsilonGreedyNew,300,0,74,17351.19,91351190
examples/pdptw/pdptw_600/LC1_6_2.txt,epsilonGreedyNew,300,0,71,17796.001,88796001
examples/pdptw/pdptw_600/LC1_6_3.txt,epsilonGreedyNew,300,0,68,19487.33,87487330
examples/pdptw/pdptw_600/LC1_6_4.txt,epsilonGreedyNew,300,0,65,18007.56,83007560
examples/pdptw/pdptw_600/LC1_6_5.txt,epsilonGreedyNew,300,0,72,17845.521,89845521
examples/pdptw/pdptw_100/lc101.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc102.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc103.txt,epsilonGreedyNew,300,0,10,828.089,10828089
examples/pdptw/pdptw_100/lc104.txt,epsilonGreedyNew,300,0,10,819.908,10819908
examples/pdptw/pdptw_100/lc105.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_200/LC1_2_1.txt,ucbNew,300,0,22,2924.749,24924749
examples/pdptw/pdptw_200/LC1_2_2.txt,ucbNew,300,0,23,3466.644,26466644
examples/pdptw/pdptw_200/LC1_2_3.txt,ucbNew,300,0,20,3433.39,23433390
examples/pdptw/pdptw_200/LC1_2_4.txt,ucbNew,300,0,20,3449.27,23449270
examples/pdptw/pdptw_200/LC1_2_5.txt,ucbNew,300,0,22,3005.266,25005266
examples/pdptw/pdptw_400/LC1_4_1.txt,ucbNew,300,0,46,8419.818,54419818
examples/pdptw/pdptw_400/LC1_4_2.txt,ucbNew,300,0,54,11646.911,65646911
examples/pdptw/pdptw_400/LC1_4_3.txt,ucbNew,300,6,50,10092.313,6060092313
examples/pdptw/pdptw_400/LC1_4_4.txt,ucbNew,300,0,39,10961.383,49961383
examples/pdptw/pdptw_400/LC1_4_5.txt,ucbNew,300,0,45,9073.681,54073681
examples/pdptw/pdptw_600/LC1_6_1.txt,ucbNew,300,12,124,33150.936,12157150936
examples/pdptw/pdptw_600/LC1_6_2.txt,ucbNew,300,222,54,19478.527,222073478527
examples/pdptw/pdptw_600/LC1_6_3.txt,ucbNew,300,268,38,14156.494,268052156494
examples/pdptw/pdptw_600/LC1_6_4.txt,ucbNew,300,310,27,9921.079,310036921079
examples/pdptw/pdptw_600/LC1_6_5.txt,ucbNew,300,10,109,28307.64,10137307640
examples/pdptw/pdptw_100/lc101.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc102.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc103.txt,ucbNew,300,0,10,828.089,10828089
examples/pdptw/pdptw_100/lc104.txt,ucbNew,300,0,10,824.802,10824802
examples/pdptw/pdptw_100/lc105.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_200/LC1_2_1.txt,epsilonGreedyNew,300,0,21,2737.621,23737621
examples/pdptw/pdptw_200/LC1_2_2.txt,epsilonGreedyNew,300,0,22,3250.511,25250511
examples/pdptw/pdptw_200/LC1_2_3.txt,epsilonGreedyNew,300,0,20,3030.735,23030735
examples/pdptw/pdptw_200/LC1_2_4.txt,epsilonGreedyNew,300,0,19,3211.073,22211073
examples/pdptw/pdptw_200/LC1_2_5.txt,epsilonGreedyNew,300,0,22,2920.389,24920389
examples/pdptw/pdptw_400/LC1_4_1.txt,epsilonGreedyNew,300,0,45,8094.462,53094462
examples/pdptw/pdptw_400/LC1_4_2.txt,epsilonGreedyNew,300,0,47,9734.676,56734676
examples/pdptw/pdptw_400/LC1_4_3.txt,epsilonGreedyNew,300,0,43,9673.012,52673012
examples/pdptw/pdptw_400/LC1_4_4.txt,epsilonGreedyNew,300,0,38,9452.484,47452484
examples/pdptw/pdptw_400/LC1_4_5.txt,epsilonGreedyNew,300,0,47,9033.237,56033237
examples/pdptw/pdptw_600/LC1_6_1.txt,epsilonGreedyNew,300,0,71,17624.19,88624190
examples/pdptw/pdptw_600/LC1_6_2.txt,epsilonGreedyNew,300,0,76,19251.018,95251018
examples/pdptw/pdptw_600/LC1_6_3.txt,epsilonGreedyNew,300,0,68,20233.327,88233327
examples/pdptw/pdptw_600/LC1_6_4.txt,epsilonGreedyNew,300,0,69,18912.251,87912251
examples/pdptw/pdptw_600/LC1_6_5.txt,epsilonGreedyNew,300,0,70,17289.671,87289671
examples/pdptw/pdptw_100/lc101.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc102.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc103.txt,epsilonGreedyNew,300,0,10,828.089,10828089
examples/pdptw/pdptw_100/lc104.txt,epsilonGreedyNew,300,0,10,819.908,10819908
examples/pdptw/pdptw_100/lc105.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_200/LC1_2_1.txt,ucbNew,300,0,22,2998.287,24998287
examples/pdptw/pdptw_200/LC1_2_2.txt,ucbNew,300,0,22,3563.019,25563019
examples/pdptw/pdptw_200/LC1_2_3.txt,ucbNew,300,0,21,3615.665,24615665
examples/pdptw/pdptw_200/LC1_2_4.txt,ucbNew,300,0,20,3307.305,23307305
examples/pdptw/pdptw_200/LC1_2_5.txt,ucbNew,300,0,22,3054.519,25054519
examples/pdptw/pdptw_400/LC1_4_1.txt,ucbNew,300,0,47,8510.763,55510763
examples/pdptw/pdptw_400/LC1_4_2.txt,ucbNew,300,0,52,10719.579,62719579
examples/pdptw/pdptw_400/LC1_4_3.txt,ucbNew,300,8,49,9913.625,8058913625
examples/pdptw/pdptw_400/LC1_4_4.txt,ucbNew,300,0,42,12097.341,54097341
examples/pdptw/pdptw_400/LC1_4_5.txt,ucbNew,300,0,45,8058.116,53058116
examples/pdptw/pdptw_600/LC1_6_1.txt,ucbNew,300,12,124,33051.235,12157051235
examples/pdptw/pdptw_600/LC1_6_2.txt,ucbNew,300,234,54,18993.598,234072993598
examples/pdptw/pdptw_600/LC1_6_3.txt,ucbNew,300,268,38,14156.494,268052156494
examples/pdptw/pdptw_600/LC1_6_5.txt,ucbNew,300,10,111,29592.39,10140592390
examples/pdptw/pdptw_600/LC1_6_4.txt,ucbNew,300,0,69,29287.411,98287411
examples/pdptw/pdptw_100/lc101.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc102.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc103.txt,ucbNew,300,0,10,837.237,10837237
examples/pdptw/pdptw_100/lc104.txt,ucbNew,300,0,10,824.802,10824802
examples/pdptw/pdptw_100/lc105.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_200/LC1_2_1.txt,epsilonGreedyNew,300,0,21,2798.462,23798462
examples/pdptw/pdptw_200/LC1_2_2.txt,epsilonGreedyNew,300,0,22,3162.712,25162712
examples/pdptw/pdptw_200/LC1_2_3.txt,epsilonGreedyNew,300,0,21,3298.697,24298697
examples/pdptw/pdptw_200/LC1_2_4.txt,epsilonGreedyNew,300,0,19,3118.134,22118134
examples/pdptw/pdptw_200/LC1_2_5.txt,epsilonGreedyNew,300,0,21,2884.026,23884026
examples/pdptw/pdptw_400/LC1_4_1.txt,epsilonGreedyNew,300,0,45,7947.381,52947381
examples/pdptw/pdptw_400/LC1_4_2.txt,epsilonGreedyNew,300,0,46,8883.011,54883011
examples/pdptw/pdptw_400/LC1_4_3.txt,epsilonGreedyNew,300,0,42,8694.807,50694807
examples/pdptw/pdptw_400/LC1_4_4.txt,epsilonGreedyNew,300,0,38,8958.684,46958684
examples/pdptw/pdptw_400/LC1_4_5.txt,epsilonGreedyNew,300,0,46,8895.606,54895606
examples/pdptw/pdptw_600/LC1_6_1.txt,epsilonGreedyNew,300,0,74,18647.476,92647476
examples/pdptw/pdptw_600/LC1_6_2.txt,epsilonGreedyNew,300,0,71,18095.078,89095078
examples/pdptw/pdptw_600/LC1_6_3.txt,epsilonGreedyNew,300,0,69,19204.088,88204088
examples/pdptw/pdptw_600/LC1_6_4.txt,epsilonGreedyNew,300,0,65,19272.606,84272606
examples/pdptw/pdptw_600/LC1_6_5.txt,epsilonGreedyNew,300,0,73,17626.571,90626571
examples/pdptw/pdptw_100/lc101.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc102.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc103.txt,epsilonGreedyNew,300,0,10,828.089,10828089
examples/pdptw/pdptw_100/lc104.txt,epsilonGreedyNew,300,0,10,819.908,10819908
examples/pdptw/pdptw_100/lc105.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_200/LC1_2_2.txt,ucbNew,300,0,21,3155.703,24155703
examples/pdptw/pdptw_200/LC1_2_1.txt,ucbNew,300,0,22,2828.867,24828867
examples/pdptw/pdptw_200/LC1_2_3.txt,ucbNew,300,0,20,3554.702,23554702
examples/pdptw/pdptw_200/LC1_2_4.txt,ucbNew,300,0,20,3284.654,23284654
examples/pdptw/pdptw_200/LC1_2_5.txt,ucbNew,300,0,21,2969.172,23969172
examples/pdptw/pdptw_400/LC1_4_1.txt,ucbNew,300,0,45,8097.335,53097335
examples/pdptw/pdptw_400/LC1_4_2.txt,ucbNew,300,0,51,9971.324,60971324
examples/pdptw/pdptw_400/LC1_4_3.txt,ucbNew,300,0,51,10614.192,61614192
examples/pdptw/pdptw_400/LC1_4_5.txt,ucbNew,300,0,49,9426.954,58426954
examples/pdptw/pdptw_600/LC1_6_1.txt,ucbNew,300,12,109,28375.962,12137375962
examples/pdptw/pdptw_400/LC1_4_4.txt,ucbNew,300,22,36,9448.733,22045448733
examples/pdptw/pdptw_600/LC1_6_2.txt,ucbNew,300,222,54,19478.527,222073478527
examples/pdptw/pdptw_600/LC1_6_5.txt,ucbNew,300,10,103,26147.115,10129147115
examples/pdptw/pdptw_600/LC1_6_3.txt,ucbNew,300,284,38,13519.648,284051519648
examples/pdptw/pdptw_100/lc101.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_600/LC1_6_4.txt,ucbNew,300,312,27,9922.427,312036922427
examples/pdptw/pdptw_100/lc102.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc103.txt,ucbNew,300,0,10,828.089,10828089
examples/pdptw/pdptw_100/lc104.txt,ucbNew,300,0,10,824.802,10824802
examples/pdptw/pdptw_100/lc105.txt,ucbNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_200/LC1_2_1.txt,epsilonGreedyNew,300,0,21,2782.518,23782518
examples/pdptw/pdptw_200/LC1_2_2.txt,epsilonGreedyNew,300,0,21,3075.233,24075233
examples/pdptw/pdptw_200/LC1_2_3.txt,epsilonGreedyNew,300,0,20,3258.708,23258708
examples/pdptw/pdptw_200/LC1_2_4.txt,epsilonGreedyNew,300,0,18,3545.231,21545231
examples/pdptw/pdptw_200/LC1_2_5.txt,epsilonGreedyNew,300,0,21,2952.462,23952462
examples/pdptw/pdptw_400/LC1_4_1.txt,epsilonGreedyNew,300,0,45,7836.767,52836767
examples/pdptw/pdptw_400/LC1_4_2.txt,epsilonGreedyNew,300,0,46,10105.245,56105245
examples/pdptw/pdptw_400/LC1_4_3.txt,epsilonGreedyNew,300,0,44,9871.127,53871127
examples/pdptw/pdptw_400/LC1_4_4.txt,epsilonGreedyNew,300,0,38,10058.659,48058659
examples/pdptw/pdptw_400/LC1_4_5.txt,epsilonGreedyNew,300,0,46,8625.468,54625468
examples/pdptw/pdptw_600/LC1_6_1.txt,epsilonGreedyNew,300,0,73,18256.475,91256475
examples/pdptw/pdptw_600/LC1_6_2.txt,epsilonGreedyNew,300,0,71,18485.784,89485784
examples/pdptw/pdptw_600/LC1_6_4.txt,epsilonGreedyNew,300,0,62,22334.143,84334143
examples/pdptw/pdptw_600/LC1_6_3.txt,epsilonGreedyNew,300,0,71,20103.811,91103811
examples/pdptw/pdptw_600/LC1_6_5.txt,epsilonGreedyNew,300,0,73,18195.648,91195648
examples/pdptw/pdptw_100/lc101.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc102.txt,epsilonGreedyNew,300,0,10,828.96,10828960
examples/pdptw/pdptw_100/lc103.txt,epsilonGreedyNew,300,0,10,828.089,10828089
examples/pdptw/pdptw_100/lc104.txt,epsilonGreedyNew,300,0,10,819.908,10819908
examples/pdptw/pdptw_100/lc105.txt,epsilonGreedyNew,300,0,10,828.96,10828960
